customer_id,gender,senior_citizen,age,tenure_months,contract_type,payment_method,internet_service,monthly_charges,total_charges,num_services,support_tickets,sessions_per_week,churn
CUST06071,Female,0,72,71,Month-to-month,Electronic check,DSL,109.96,6669.89,4,1,1.3,Yes
CUST06072,Male,1,53,62,Month-to-month,Credit card,DSL,35.24,2184.77,4,2,1.4,No
CUST06073,Female,0,71,41,Two year,Electronic check,DSL,108.06,4608.2,6,0,4.0,No
CUST06074,Female,0,49,34,Month-to-month,Bank transfer,No,76.37,2320.96,7,0,5.9,No
CUST06075,Male,0,71,70,Two year,Mailed check,Fiber optic,106.48,6845.05,1,1,1.4,No
CUST06076,Male,0,26,45,Two year,Electronic check,Fiber optic,66.35,2661.16,2,3,0.4,No
CUST06077,Female,0,62,58,Month-to-month,Bank transfer,DSL,112.62,6767.17,6,1,0.3,No
CUST06078,Female,0,52,51,One year,Bank transfer,DSL,39.57,1719.14,4,1,3.1,No
CUST06079,Male,0,42,34,Month-to-month,Electronic check,No,74.58,2451.46,4,1,2.1,No
CUST06080,Male,0,28,44,One year,Mailed check,No,30.84,1389.73,2,1,7.0,No
CUST06081,Female,1,63,15,One year,Credit card,No,63.62,846.71,3,0,9.2,No
CUST06082,Male,0,58,70,One year,Electronic check,Fiber optic,76.13,5158.56,7,2,6.9,No
CUST06083,Male,1,30,50,Month-to-month,Credit card,DSL,79.78,3431.06,5,2,0.2,No
CUST06084,Female,0,47,32,Month-to-month,Electronic check,DSL,55.28,1791.81,3,1,1.0,No
CUST06085,Female,0,51,67,Two year,Bank transfer,Fiber optic,25.79,1563.58,7,3,0.8,No
CUST06086,Male,1,49,3,One year,Mailed check,No,84.84,266.67,2,1,0.2,Yes
CUST06087,Female,0,47,51,Two year,Electronic check,Fiber optic,67.82,3577.81,2,2,7.5,No
CUST06088,Male,0,35,67,Month-to-month,Bank transfer,Fiber optic,31.96,2133.83,1,2,6.8,No
CUST06089,Female,0,56,48,Month-to-month,Credit card,No,113.46,5170.34,6,1,1.5,No
CUST06090,Male,0,73,17,One year,Electronic check,DSL,115.48,1969.67,6,2,9.6,No
CUST06091,Female,0,20,7,Two year,Mailed check,No,105.37,646.22,6,3,2.5,No
CUST06092,Female,0,24,13,Month-to-month,Bank transfer,No,104.07,1233.91,7,0,1.7,No
CUST06093,Male,0,56,66,Month-to-month,Credit card,DSL,28.06,1584.13,6,1,2.4,No
CUST06094,Female,0,72,4,Month-to-month,Credit card,Fiber optic,119.33,467.3,1,2,1.6,Yes
CUST06095,Female,0,51,10,Month-to-month,Electronic check,Fiber optic,58.84,594.94,5,1,1.0,No
CUST06096,Male,0,25,17,Two year,Bank transfer,DSL,34.64,612.0,6,2,0.6,No
CUST06097,Female,0,60,52,Month-to-month,Bank transfer,Fiber optic,100.83,5176.58,4,1,1.9,No
CUST06098,Female,0,65,6,One year,Electronic check,Fiber optic,41.02,245.24,2,2,2.3,No
CUST06099,Female,0,49,69,Month-to-month,Credit card,DSL,71.67,5089.09,1,1,5.2,No
CUST06100,Male,0,57,9,One year,Bank transfer,DSL,31.06,289.96,3,2,1.9,No
CUST06101,Female,0,31,21,Month-to-month,Credit card,Fiber optic,66.41,1322.45,6,0,5.3,No
CUST06102,Male,0,22,24,Month-to-month,Bank transfer,Fiber optic,74.93,1568.06,1,2,9.3,No
CUST06103,Male,1,72,4,One year,Electronic check,Fiber optic,63.48,239.52,3,2,3.8,No
CUST06104,Female,0,24,24,One year,Electronic check,DSL,25.09,578.81,1,0,0.4,Yes
CUST06105,Female,0,27,59,Month-to-month,Mailed check,DSL,67.46,3885.85,3,1,1.9,Yes
CUST06106,Male,0,37,3,Month-to-month,Mailed check,Fiber optic,65.83,206.94,1,1,5.8,No
CUST06107,Female,0,38,68,One year,Bank transfer,No,44.69,3140.76,1,3,2.0,No
CUST06108,Male,0,45,40,Month-to-month,Bank transfer,Fiber optic,112.0,4163.14,7,1,5.0,Yes
CUST06109,Female,1,46,48,Month-to-month,Electronic check,DSL,60.61,2538.9,6,0,4.5,No
CUST06110,Male,0,23,54,Month-to-month,Credit card,DSL,106.14,5118.04,5,1,0.5,No
CUST06111,Male,0,55,35,Two year,Credit card,Fiber optic,29.19,903.91,4,2,1.2,No
CUST06112,Male,0,59,56,Month-to-month,Credit card,DSL,50.53,2606.71,2,3,4.3,No
CUST06113,Female,0,58,40,One year,Electronic check,No,35.99,1476.02,4,3,0.5,No
CUST06114,Female,1,20,68,One year,Electronic check,DSL,59.66,3803.71,5,0,1.6,No
CUST06115,Female,1,54,46,Two year,Bank transfer,DSL,29.39,1302.53,7,0,0.4,No
CUST06116,Female,0,34,13,Two year,Mailed check,Fiber optic,62.99,725.38,6,1,0.8,No
CUST06117,Male,0,50,27,Two year,Mailed check,Fiber optic,54.09,1385.32,3,1,1.0,No
CUST06118,Female,0,27,6,Month-to-month,Bank transfer,Fiber optic,40.78,250.73,7,1,2.3,No
CUST06119,Female,0,54,17,Month-to-month,Electronic check,No,83.5,1426.16,4,4,7.3,Yes
CUST06120,Female,0,50,36,Two year,Electronic check,No,114.99,3585.91,2,2,1.5,No
CUST06121,Female,1,45,2,Month-to-month,Electronic check,DSL,39.13,80.01,6,3,5.7,No
CUST06122,Female,0,40,52,Month-to-month,Electronic check,DSL,90.6,4262.53,2,2,3.6,Yes
CUST06123,Female,0,59,66,Two year,Credit card,Fiber optic,93.72,6081.25,3,2,4.5,No
CUST06124,Female,1,73,52,Month-to-month,Electronic check,Fiber optic,68.81,3146.16,7,2,4.3,No
CUST06125,Female,1,63,43,Month-to-month,Credit card,Fiber optic,109.56,4640.08,7,2,1.1,No
CUST06126,Male,0,65,22,Month-to-month,Electronic check,DSL,116.57,2198.17,2,2,0.8,Yes
CUST06127,Female,1,67,55,Two year,Bank transfer,No,54.95,2931.97,5,0,11.4,No
CUST06128,Male,0,68,67,One year,Bank transfer,Fiber optic,84.41,5537.77,4,4,4.0,No
CUST06129,Male,0,63,60,Two year,Bank transfer,No,85.55,4614.05,2,4,1.4,Yes
CUST06130,Female,0,27,58,Month-to-month,Electronic check,No,59.17,3560.2,4,4,2.4,Yes
CUST06131,Male,0,25,12,Month-to-month,Bank transfer,Fiber optic,50.31,518.71,1,2,4.5,Yes
CUST06132,Male,0,33,69,Month-to-month,Electronic check,DSL,113.24,8035.01,4,2,0.2,Yes
CUST06133,Male,0,60,39,Month-to-month,Electronic check,No,98.58,3561.58,3,1,0.3,Yes
CUST06134,Male,0,49,13,Month-to-month,Bank transfer,Fiber optic,29.68,383.06,5,1,0.1,Yes
CUST06135,Male,0,66,41,One year,Electronic check,Fiber optic,30.23,1215.03,6,0,0.5,No
CUST06136,Female,0,62,57,One year,Electronic check,DSL,112.1,5646.25,2,2,0.4,No
CUST06137,Female,0,42,53,Two year,Mailed check,Fiber optic,26.3,1273.75,6,1,1.9,No
CUST06138,Female,0,54,12,One year,Bank transfer,Fiber optic,88.22,1011.99,5,2,1.0,Yes
CUST06139,Female,0,32,13,Month-to-month,Credit card,DSL,41.13,545.01,4,1,0.1,Yes
CUST06140,Female,0,33,57,Month-to-month,Mailed check,DSL,21.59,1281.05,2,1,1.8,No
CUST06141,Male,1,59,40,Month-to-month,Credit card,DSL,24.08,822.69,5,1,2.6,No
CUST06142,Male,0,34,45,One year,Bank transfer,DSL,56.1,2323.83,3,0,1.4,No
CUST06143,Female,0,44,35,Month-to-month,Mailed check,DSL,25.91,892.0,1,2,0.9,Yes
CUST06144,Male,1,64,3,Month-to-month,Mailed check,Fiber optic,78.86,226.06,7,0,1.5,No
CUST06145,Female,1,43,5,Two year,Mailed check,DSL,84.02,436.32,1,1,2.2,No
CUST06146,Male,1,25,11,One year,Bank transfer,Fiber optic,56.09,526.54,3,2,1.7,No
CUST06147,Male,0,58,71,One year,Electronic check,DSL,93.77,6241.88,6,2,0.3,No
CUST06148,Female,0,58,56,Month-to-month,Electronic check,Fiber optic,67.98,,1,0,1.8,No
CUST06149,Female,0,28,10,One year,Mailed check,Fiber optic,61.88,552.91,3,0,3.8,No
CUST06150,Female,0,44,34,Month-to-month,Bank transfer,DSL,59.51,2013.58,4,2,5.1,No
CUST06151,Female,0,26,67,One year,Credit card,No,61.97,3596.64,6,3,1.7,No
CUST06152,Female,1,71,31,Month-to-month,Electronic check,Fiber optic,116.72,3401.97,6,1,15.2,No
CUST06153,Female,0,28,71,One year,Mailed check,No,87.5,6120.85,7,2,5.6,No
CUST06154,Male,0,24,66,Month-to-month,Electronic check,No,50.15,2990.0,3,0,0.7,Yes
CUST06155,Female,0,45,70,Two year,Bank transfer,Fiber optic,92.85,5620.57,1,2,1.8,No
CUST06156,Male,0,47,41,Month-to-month,Mailed check,DSL,51.69,2207.04,7,0,1.1,No
CUST06157,Female,0,72,63,Month-to-month,Bank transfer,DSL,30.82,2005.28,7,2,2.4,No
CUST06158,Female,0,53,32,Two year,Electronic check,DSL,66.49,2202.73,4,0,0.8,No
CUST06159,Female,0,68,20,One year,Bank transfer,DSL,94.6,1978.47,6,1,0.1,Yes
CUST06160,Male,0,26,57,Month-to-month,Electronic check,No,56.52,2857.4,3,0,7.0,No
CUST06161,Male,0,52,50,Month-to-month,Credit card,DSL,106.66,4701.33,3,1,2.2,No
CUST06162,Female,0,68,25,Month-to-month,Bank transfer,DSL,57.47,1231.07,7,2,7.4,No
CUST06163,Female,1,30,12,Month-to-month,Electronic check,DSL,53.68,662.43,6,0,0.4,No
CUST06164,Female,0,65,71,Month-to-month,Electronic check,Fiber optic,119.82,8511.92,6,0,0.5,No
CUST06165,Female,0,21,39,Month-to-month,Electronic check,DSL,67.21,2559.99,4,3,,Yes
CUST06166,Female,0,27,17,Month-to-month,Bank transfer,No,100.13,1762.7,6,0,1.8,No
CUST06167,Female,1,43,45,One year,Mailed check,DSL,100.11,4347.35,2,3,6.4,Yes
CUST06168,Female,0,20,11,Two year,Credit card,No,112.49,1083.89,1,2,3.2,No
CUST06169,Female,0,67,70,Month-to-month,Credit card,Fiber optic,26.66,1652.28,6,1,0.2,Yes
CUST06170,Male,0,70,23,One year,Credit card,Fiber optic,45.66,920.42,2,4,1.6,No
CUST06171,Female,1,60,70,One year,Electronic check,Fiber optic,96.31,6145.27,4,5,3.9,No
CUST06172,Male,0,34,38,Two year,Electronic check,DSL,75.39,2652.54,4,2,1.2,No
CUST06173,Female,0,66,2,Month-to-month,Mailed check,Fiber optic,75.08,151.57,5,0,2.0,No
CUST06174,Male,0,44,37,Two year,Credit card,Fiber optic,34.95,1148.64,5,0,3.7,No
CUST06175,Female,1,39,49,One year,Mailed check,Fiber optic,46.68,2276.05,4,0,10.1,No
CUST06176,Male,0,61,52,Month-to-month,Electronic check,Fiber optic,71.18,3509.8,5,1,1.2,No
CUST06177,Female,1,53,33,Month-to-month,Electronic check,No,46.27,1603.15,3,3,4.1,Yes
CUST06178,Female,0,25,22,Two year,Electronic check,Fiber optic,39.45,872.51,2,3,4.1,Yes
CUST06179,Male,0,50,5,Month-to-month,Electronic check,DSL,26.95,140.65,4,1,2.3,No
CUST06180,Female,0,43,18,Month-to-month,Credit card,No,33.88,560.12,3,1,5.0,No
CUST06181,Male,0,48,38,Month-to-month,Bank transfer,Fiber optic,96.42,3204.54,1,1,2.3,Yes
CUST06182,Male,0,70,37,Month-to-month,Electronic check,Fiber optic,91.32,3213.88,1,1,2.9,No
CUST06183,Male,0,28,64,Month-to-month,Bank transfer,Fiber optic,22.68,1269.86,5,2,5.4,No
CUST06184,Female,0,46,10,Month-to-month,Credit card,Fiber optic,38.73,367.35,5,0,1.9,No
CUST06185,Female,0,46,42,Two year,Electronic check,No,75.17,2854.02,3,2,2.0,No
CUST06186,Male,0,55,48,Month-to-month,Bank transfer,Fiber optic,50.91,2317.12,1,0,2.7,No
CUST06187,Female,0,54,44,Month-to-month,Electronic check,Fiber optic,101.97,4665.82,6,1,4.9,No
CUST06188,Female,0,32,16,One year,Mailed check,Fiber optic,98.07,1424.46,4,2,0.4,No
CUST06189,Female,0,71,54,One year,Electronic check,DSL,108.94,6169.17,6,2,4.4,No
CUST06190,Female,0,68,35,Month-to-month,Electronic check,DSL,75.42,2364.82,2,2,1.0,Yes
CUST06191,Male,0,74,28,Month-to-month,Electronic check,Fiber optic,53.91,1345.89,7,1,0.2,No
CUST06192,Female,1,32,2,Two year,Bank transfer,DSL,79.82,153.09,5,4,4.7,No
CUST06193,Female,0,24,13,Month-to-month,Credit card,Fiber optic,27.09,358.65,3,0,0.5,No
CUST06194,Male,0,66,41,One year,Electronic check,Fiber optic,18.98,778.1,6,0,0.7,No
CUST06195,Male,0,70,59,Month-to-month,Electronic check,Fiber optic,19.74,1158.5,5,2,3.7,No
CUST06196,Female,0,46,69,Month-to-month,Electronic check,Fiber optic,59.57,3726.12,3,1,2.5,No
CUST06197,Female,0,50,53,Two year,Credit card,DSL,41.26,1868.61,1,1,7.6,No
CUST06198,Male,0,63,45,Month-to-month,Electronic check,Fiber optic,34.05,1351.98,5,2,9.3,No
CUST06199,Female,1,68,20,Two year,Mailed check,Fiber optic,80.76,1485.81,7,2,1.1,Yes
CUST06200,Female,0,71,24,One year,Electronic check,Fiber optic,119.5,2995.16,6,3,1.2,Yes
CUST06201,Male,0,33,61,Month-to-month,Credit card,Fiber optic,36.13,2278.77,3,2,0.7,No
CUST06202,Male,0,51,58,Month-to-month,Credit card,Fiber optic,73.73,3806.49,3,4,2.2,No
CUST06203,Male,0,38,27,One year,Bank transfer,Fiber optic,30.21,811.69,6,0,1.4,No
CUST06204,Female,0,24,26,One year,Mailed check,DSL,113.29,2844.81,7,0,0.1,No
CUST06205,Male,1,61,7,Two year,Electronic check,Fiber optic,47.76,287.5,5,1,1.5,No
CUST06206,Female,0,46,42,One year,Electronic check,Fiber optic,107.59,4176.89,2,3,0.2,Yes
CUST06207,Female,1,26,47,Two year,Mailed check,Fiber optic,46.87,2086.61,4,4,4.8,No
CUST06208,Male,0,66,53,Month-to-month,Electronic check,DSL,100.22,5224.1,7,1,7.9,No
CUST06209,Female,1,24,59,One year,Bank transfer,DSL,39.36,2110.87,1,2,1.1,No
CUST06210,Male,0,31,38,Month-to-month,Electronic check,Fiber optic,47.86,1885.54,6,1,3.2,No
CUST06211,Male,0,47,69,Two year,Electronic check,DSL,37.63,2441.66,7,3,0.3,No
CUST06212,Female,0,41,53,Month-to-month,Bank transfer,No,44.95,2143.41,6,1,1.4,No
CUST06213,Female,0,68,15,Month-to-month,Bank transfer,No,103.16,1413.22,5,2,2.6,No
CUST06214,Male,0,51,26,Month-to-month,Electronic check,No,83.18,2163.5,5,2,0.3,No
CUST06215,Male,0,25,48,Month-to-month,Bank transfer,DSL,59.4,2788.64,2,2,1.4,No
CUST06216,Male,1,72,19,Month-to-month,Credit card,No,117.1,2221.42,1,1,9.3,No
CUST06217,Male,0,18,9,Month-to-month,Electronic check,DSL,65.42,534.89,5,0,0.5,No
CUST06218,Female,0,51,64,Month-to-month,Electronic check,DSL,116.92,6849.6,2,0,2.9,Yes
CUST06219,Female,1,37,54,Month-to-month,Electronic check,No,38.05,1909.52,6,0,5.4,No
CUST06220,Male,0,48,51,One year,Electronic check,DSL,110.27,4992.33,4,2,4.4,Yes
CUST06221,Male,0,32,39,Month-to-month,Bank transfer,DSL,19.41,748.06,3,2,4.4,No
CUST06222,Male,0,32,4,Two year,Mailed check,No,73.62,269.71,4,0,0.2,No
CUST06223,Female,0,68,3,Two year,Bank transfer,No,61.15,167.9,4,1,10.9,No
CUST06224,Male,0,51,64,Month-to-month,Mailed check,Fiber optic,71.56,4139.59,4,1,3.9,No
CUST06225,Male,0,22,29,One year,Electronic check,Fiber optic,74.45,2030.73,4,1,9.3,No
CUST06226,Female,1,71,11,One year,Mailed check,Fiber optic,57.68,637.27,3,2,11.6,No
CUST06227,Female,0,39,58,Month-to-month,Bank transfer,DSL,119.82,7068.55,6,2,1.3,No
CUST06228,Female,0,72,27,Month-to-month,Electronic check,DSL,117.6,3209.81,1,2,2.4,No
CUST06229,Female,0,29,21,Month-to-month,Mailed check,Fiber optic,116.1,2375.29,1,4,3.9,Yes
CUST06230,Female,0,62,39,Month-to-month,Bank transfer,No,117.87,4165.21,6,1,5.7,Yes
CUST06231,Female,1,48,46,Month-to-month,Bank transfer,No,98.89,4535.16,2,2,10.6,No
CUST06232,Female,0,71,66,One year,Credit card,Fiber optic,118.84,6728.67,2,0,11.0,No
CUST06233,Female,0,46,36,One year,Electronic check,No,109.02,3962.52,5,1,1.2,No
CUST06234,Female,1,39,65,Two year,Mailed check,Fiber optic,60.43,3951.7,4,1,3.4,No
CUST06235,Female,0,65,63,Month-to-month,Electronic check,Fiber optic,98.05,6078.32,4,0,0.5,No
CUST06236,Female,0,25,35,Month-to-month,Electronic check,Fiber optic,111.03,3379.25,3,1,5.0,No
CUST06237,Female,0,54,31,Month-to-month,Electronic check,DSL,90.69,2950.46,4,2,0.5,Yes
CUST06238,Male,0,45,28,One year,Credit card,No,61.12,1713.55,3,2,6.6,No
CUST06239,Male,1,38,1,Month-to-month,Bank transfer,No,24.71,24.63,5,2,11.6,Yes
CUST06240,Female,0,28,25,Two year,Electronic check,Fiber optic,100.59,2169.73,7,3,0.3,Yes
CUST06241,Male,1,28,43,Month-to-month,Mailed check,Fiber optic,115.18,4604.77,2,4,2.2,Yes
CUST06242,Male,0,40,67,One year,Electronic check,No,54.97,3194.02,2,0,0.9,No
CUST06243,Female,1,59,63,Month-to-month,Mailed check,Fiber optic,33.49,1945.74,5,2,1.9,No
CUST06244,Male,0,30,51,Month-to-month,Bank transfer,DSL,51.3,2522.37,5,3,1.0,No
CUST06245,Female,0,60,2,Month-to-month,Electronic check,No,77.43,158.85,6,0,0.2,Yes
CUST06246,Female,0,44,64,Month-to-month,Electronic check,Fiber optic,50.33,2920.23,4,0,1.5,Yes
CUST06247,Male,0,40,69,One year,Electronic check,DSL,80.28,5399.08,2,0,0.7,Yes
CUST06248,Male,1,68,9,One year,Bank transfer,DSL,116.62,926.71,1,1,2.4,No
CUST06249,Male,0,50,2,Month-to-month,Credit card,Fiber optic,86.41,159.13,5,0,3.4,No
CUST06250,Male,0,70,34,Month-to-month,Electronic check,DSL,54.99,1943.41,2,0,1.6,Yes
CUST06251,Male,0,43,60,Two year,Credit card,DSL,113.45,6803.79,2,0,0.7,Yes
CUST06252,Male,1,60,61,Month-to-month,Mailed check,DSL,75.69,4428.53,3,3,0.6,No
CUST06253,Female,0,53,31,Month-to-month,Mailed check,DSL,31.09,867.74,7,3,0.1,Yes
CUST06254,Male,0,50,10,Month-to-month,Electronic check,DSL,68.9,637.97,2,1,3.6,No
CUST06255,Male,0,70,36,Month-to-month,Credit card,Fiber optic,84.67,2686.43,5,0,0.9,No
CUST06256,Male,0,55,49,Month-to-month,Credit card,Fiber optic,103.5,4669.3,7,2,10.6,No
CUST06257,Male,0,72,70,Month-to-month,Electronic check,DSL,113.52,6993.84,7,2,4.1,No
CUST06258,Male,0,33,49,Month-to-month,Credit card,Fiber optic,50.38,2490.99,4,1,1.1,No
CUST06259,Male,0,27,3,Two year,Mailed check,Fiber optic,33.86,87.98,2,0,0.5,Yes
CUST06260,Female,0,60,5,One year,Electronic check,DSL,25.53,113.34,1,4,2.9,No
CUST06261,Male,0,65,61,Month-to-month,Bank transfer,DSL,93.31,5624.94,5,4,6.0,No
CUST06262,Female,0,58,26,One year,Bank transfer,DSL,99.11,2655.46,4,3,2.6,No
CUST06263,Male,1,61,5,Two year,Bank transfer,DSL,59.76,311.62,6,2,0.1,Yes
CUST06264,Female,0,69,15,Month-to-month,Credit card,Fiber optic,58.38,890.77,4,2,4.6,Yes
CUST06265,Female,0,34,16,Month-to-month,Bank transfer,DSL,115.33,1646.53,5,2,10.0,Yes
CUST06266,Female,0,69,1,Two year,Credit card,DSL,111.5,101.15,6,2,0.1,No
CUST06267,Male,0,60,16,One year,Mailed check,Fiber optic,41.79,684.79,4,2,5.0,No
CUST06268,Female,0,40,37,One year,Mailed check,DSL,97.64,3713.35,1,0,3.8,No
CUST06269,Male,0,18,3,One year,Credit card,Fiber optic,81.52,239.21,2,1,1.5,Yes
CUST06270,Male,0,46,52,Month-to-month,Bank transfer,Fiber optic,33.73,1600.89,5,1,3.0,No
CUST06271,Female,0,42,47,Two year,Mailed check,DSL,54.39,2287.43,2,3,0.5,No
CUST06272,Female,1,23,13,Month-to-month,Mailed check,No,36.1,478.9,2,0,3.8,No
CUST06273,Male,0,27,55,Month-to-month,Bank transfer,DSL,48.11,2357.77,4,0,2.6,Yes
CUST06274,Male,0,57,21,Month-to-month,Mailed check,Fiber optic,80.76,1666.04,5,2,0.3,Yes
CUST06275,Male,0,71,66,One year,Electronic check,Fiber optic,56.28,3876.4,2,0,6.1,No
CUST06276,Male,0,31,54,Two year,Credit card,Fiber optic,58.19,3114.16,3,2,0.4,No
CUST06277,Male,0,40,27,One year,Mailed check,No,73.04,1777.9,1,2,1.7,No
CUST06278,Male,1,36,38,Month-to-month,Mailed check,No,26.9,926.63,6,0,0.4,No
CUST06279,Female,0,73,58,One year,Mailed check,DSL,93.36,4703.25,4,1,3.1,No
CUST06280,Female,0,70,62,One year,Credit card,No,58.97,3609.52,5,2,4.0,No
CUST06281,Male,0,48,46,Two year,Electronic check,DSL,67.0,2939.26,5,0,8.8,No
CUST06282,Male,0,56,11,Month-to-month,Mailed check,DSL,117.38,1150.82,4,0,0.9,No
CUST06283,Female,0,56,8,Month-to-month,Mailed check,DSL,53.13,380.64,2,1,1.4,No
CUST06284,Male,0,55,71,Month-to-month,Mailed check,Fiber optic,84.12,5087.42,4,2,1.5,Yes
CUST06285,Male,0,36,64,Month-to-month,Credit card,Fiber optic,58.04,3884.26,7,1,0.3,Yes
CUST06286,Female,0,60,21,One year,Electronic check,DSL,109.22,2329.41,5,0,4.9,No
CUST06287,Male,0,18,63,One year,Bank transfer,Fiber optic,104.37,6107.37,3,0,0.3,Yes
CUST06288,Female,0,55,64,Month-to-month,Mailed check,DSL,42.65,2836.65,7,1,1.2,No
CUST06289,Male,0,30,20,Month-to-month,Electronic check,No,88.56,1745.38,2,2,0.6,Yes
CUST06290,Female,0,74,8,Month-to-month,Mailed check,No,24.65,197.26,6,1,3.3,No
CUST06291,Male,0,67,58,Month-to-month,Mailed check,Fiber optic,116.24,6647.47,4,2,7.1,No
CUST06292,Male,1,51,46,Month-to-month,Electronic check,DSL,53.6,2468.98,5,2,4.1,Yes
CUST06293,Female,0,34,31,Month-to-month,Mailed check,Fiber optic,102.85,2819.1,6,0,4.5,Yes
CUST06294,Male,0,49,9,Two year,Electronic check,No,50.48,437.27,5,1,0.2,No
CUST06295,Female,0,66,15,One year,Electronic check,No,82.54,1262.71,5,3,4.0,No
CUST06296,Male,0,51,26,One year,Credit card,Fiber optic,118.33,2627.12,3,0,0.2,No
CUST06297,Male,0,50,10,One year,Credit card,DSL,107.43,939.68,2,5,2.0,No
CUST06298,Male,0,61,29,One year,Mailed check,Fiber optic,34.36,895.93,4,0,3.5,No
CUST06299,Female,0,45,36,Month-to-month,Electronic check,Fiber optic,73.84,2416.19,2,0,0.9,No
CUST06300,Female,0,61,37,Month-to-month,Credit card,DSL,53.55,1756.55,5,4,3.4,Yes
CUST06301,Female,0,46,71,Two year,Credit card,Fiber optic,62.3,4312.13,3,0,6.4,No
CUST06302,Male,0,71,23,Month-to-month,Mailed check,Fiber optic,52.19,1090.9,6,2,6.3,No
CUST06303,Female,0,54,41,Month-to-month,Bank transfer,Fiber optic,52.27,1889.37,7,3,0.6,Yes
CUST06304,Female,0,41,28,Month-to-month,Credit card,Fiber optic,73.34,2117.52,3,1,1.0,No
CUST06305,Male,0,65,48,Month-to-month,Credit card,DSL,37.58,1784.01,5,0,3.3,No
CUST06306,Male,0,33,38,Month-to-month,Mailed check,Fiber optic,72.81,2487.92,2,0,5.5,Yes
CUST06307,Male,0,30,31,One year,Mailed check,Fiber optic,46.45,1327.91,6,0,1.8,No
CUST06308,Male,0,43,14,Month-to-month,Credit card,DSL,47.48,663.49,2,3,7.7,Yes
CUST06309,Male,0,24,29,Month-to-month,Bank transfer,DSL,93.35,2729.3,3,0,2.6,No
CUST06310,Male,0,61,51,Month-to-month,Credit card,Fiber optic,21.02,949.05,6,0,0.9,No
CUST06311,Female,0,31,49,Month-to-month,Bank transfer,Fiber optic,56.86,2890.11,1,2,0.1,No
CUST06312,Male,0,69,43,Two year,Mailed check,Fiber optic,59.57,2579.58,3,1,4.9,No
CUST06313,Female,0,49,5,Month-to-month,Electronic check,Fiber optic,67.48,344.61,6,0,0.3,No
CUST06314,Female,0,58,42,One year,Credit card,Fiber optic,86.24,3182.98,3,0,0.2,No
CUST06315,Female,0,28,7,One year,Electronic check,DSL,55.71,342.66,4,1,4.5,No
CUST06316,Female,0,49,42,Month-to-month,Mailed check,Fiber optic,39.74,1520.66,3,1,,No
CUST06317,Female,0,28,36,Two year,Mailed check,No,108.26,3363.15,7,1,5.5,No
CUST06318,Male,0,37,27,Month-to-month,Credit card,DSL,118.07,2767.77,1,1,2.7,No
CUST06319,Female,0,74,58,One year,Bank transfer,No,20.04,1021.26,6,1,3.0,No
CUST06320,Male,0,69,46,Month-to-month,Electronic check,DSL,73.74,3366.55,6,0,8.3,No
CUST06321,Male,0,51,66,Month-to-month,Electronic check,Fiber optic,52.85,2985.97,3,0,6.0,No
CUST06322,Female,0,64,25,Month-to-month,Credit card,No,46.25,1002.06,2,2,0.2,No
CUST06323,Male,0,67,27,One year,Electronic check,Fiber optic,52.24,1465.26,4,2,5.8,No
CUST06324,Male,0,71,1,Two year,Credit card,DSL,83.17,72.09,7,2,3.3,No
CUST06325,Female,0,39,42,Two year,Electronic check,DSL,37.45,1506.04,4,1,1.1,No
CUST06326,Female,0,40,52,Two year,Electronic check,DSL,111.11,5653.58,3,2,5.8,No
CUST06327,Male,0,46,25,Month-to-month,Electronic check,Fiber optic,65.54,1706.86,4,1,0.1,No
CUST06328,Female,0,29,54,Month-to-month,Mailed check,Fiber optic,51.21,2848.19,4,2,5.5,No
CUST06329,Male,1,56,67,Month-to-month,Credit card,No,96.08,6039.12,3,1,2.9,No
CUST06330,Male,0,48,6,Month-to-month,Bank transfer,Fiber optic,19.67,122.56,1,2,0.9,Yes
CUST06331,Male,0,46,58,Month-to-month,Bank transfer,No,62.05,3370.2,6,1,0.1,No
CUST06332,Female,0,48,70,Month-to-month,Credit card,Fiber optic,54.24,3735.99,3,3,2.2,No
CUST06333,Male,0,29,53,One year,Electronic check,Fiber optic,52.5,2509.6,2,2,1.6,No
CUST06334,Female,0,52,66,Two year,Bank transfer,DSL,52.38,3378.7,5,3,6.0,No
CUST06335,Female,0,59,58,Two year,Mailed check,No,21.19,1176.96,1,3,4.7,No
CUST06336,Male,1,72,2,One year,Bank transfer,DSL,33.52,65.12,3,7,2.7,No
CUST06337,Male,0,74,22,One year,Electronic check,DSL,32.47,704.72,1,2,0.5,No
