customer_id,risk_segment,churn,churn_binary,contract_type,monthly_charges,tenure_months,support_tickets,sessions_per_week
CUST04635,High Risk,No,0,Month-to-month,64.31,16,0,0.9
CUST04636,Medium Risk,No,0,Month-to-month,68.26,14,1,6.5
CUST04637,Low Risk,No,0,Two year,56.9,61,2,7.9
CUST04638,High Risk,No,0,Month-to-month,36.9,71,1,0.3
CUST04639,Medium Risk,No,0,Month-to-month,54.24,46,1,9.1
CUST04640,Low Risk,No,0,One year,52.43,32,0,3.3
CUST04641,Medium Risk,No,0,Month-to-month,68.93,15,1,7.7
CUST04642,Low Risk,No,0,One year,86.82,44,1,1.5
CUST04643,Medium Risk,No,0,Two year,116.76,17,0,0.3
CUST04644,Critical Risk,Yes,1,Month-to-month,32.7,41,4,1.1
CUST04645,Low Risk,No,0,Two year,107.05,54,1,3.5
CUST04646,Medium Risk,No,0,Month-to-month,46.99,44,1,4.8
CUST04647,Critical Risk,No,0,Month-to-month,78.32,5,1,0.2
CUST04648,Low Risk,No,0,One year,73.77,27,1,2.0
CUST04649,High Risk,No,0,Month-to-month,74.81,43,1,0.2
CUST04650,Low Risk,No,0,Two year,91.78,31,1,6.0
CUST04651,Medium Risk,No,0,One year,56.93,17,3,1.9
CUST04652,Low Risk,No,0,Two year,50.55,54,2,7.4
CUST04653,High Risk,No,0,One year,104.99,62,4,0.2
CUST04654,Medium Risk,No,0,Two year,40.45,32,2,1.2
CUST04655,Medium Risk,No,0,One year,36.39,40,5,3.4
CUST04656,High Risk,No,0,Month-to-month,19.59,13,1,1.0
CUST04657,Low Risk,No,0,Two year,39.48,35,2,5.5
CUST04658,High Risk,Yes,1,Month-to-month,70.89,5,1,13.0
CUST04659,High Risk,No,0,Month-to-month,72.93,29,1,1.0
CUST04660,Medium Risk,No,0,One year,43.95,70,2,1.3
CUST04661,Medium Risk,No,0,Month-to-month,25.37,25,1,10.3
CUST04662,High Risk,Yes,1,Month-to-month,93.95,22,0,1.3
CUST04663,High Risk,No,0,Month-to-month,95.31,66,1,2.4
CUST04664,Low Risk,No,0,Two year,119.78,45,0,4.4
CUST04665,Low Risk,No,0,One year,109.8,69,2,1.7
CUST04666,High Risk,No,0,One year,112.46,1,1,1.4
CUST04667,High Risk,No,0,One year,99.42,44,3,2.1
CUST04668,High Risk,No,0,Month-to-month,80.78,39,2,4.5
CUST04669,High Risk,No,0,Month-to-month,31.11,54,2,1.1
CUST04670,Medium Risk,No,0,One year,81.48,29,1,1.3
CUST04671,Critical Risk,Yes,1,Month-to-month,23.71,54,3,0.6
CUST04672,Low Risk,No,0,One year,108.3,16,0,3.6
CUST04673,Low Risk,No,0,Two year,67.15,20,1,6.9
CUST04674,High Risk,No,0,Month-to-month,89.14,46,0,0.6
CUST04675,Medium Risk,No,0,Two year,23.33,67,2,0.1
CUST04676,High Risk,No,0,Month-to-month,72.49,65,0,1.4
CUST04677,Medium Risk,No,0,Month-to-month,48.73,58,1,1.6
CUST04678,Medium Risk,No,0,Month-to-month,47.07,53,1,3.1
CUST04679,Critical Risk,No,0,One year,57.74,1,3,0.3
CUST04680,Low Risk,No,0,One year,18.07,66,1,5.2
CUST04681,Medium Risk,No,0,Month-to-month,65.6,29,0,2.6
CUST04682,Medium Risk,No,0,Month-to-month,67.63,70,1,2.4
CUST04683,Medium Risk,No,0,Two year,106.04,8,1,1.1
CUST04684,High Risk,No,0,One year,63.75,29,3,1.4
CUST04685,Medium Risk,No,0,Two year,55.08,51,1,0.2
CUST04686,High Risk,No,0,Month-to-month,119.46,33,0,4.2
CUST04687,Medium Risk,No,0,Two year,76.26,3,2,2.8
CUST04688,Low Risk,No,0,One year,66.21,60,0,11.2
CUST04689,Medium Risk,No,0,Two year,68.59,35,2,1.3
CUST04690,Low Risk,No,0,One year,100.54,69,1,3.3
CUST04691,High Risk,Yes,1,Month-to-month,52.75,20,3,7.6
CUST04692,Medium Risk,No,0,Month-to-month,57.69,39,0,3.7
CUST04693,Critical Risk,No,0,Month-to-month,95.1,4,3,0.1
CUST04694,High Risk,No,0,Month-to-month,25.44,19,3,3.0
CUST04695,Low Risk,No,0,Two year,106.25,45,2,2.4
CUST04696,Low Risk,No,0,Two year,61.88,43,1,2.1
CUST04697,Low Risk,No,0,Two year,77.29,13,0,2.4
CUST04698,High Risk,No,0,Month-to-month,95.26,13,1,1.9
CUST04699,Medium Risk,No,0,Month-to-month,45.14,60,1,3.5
CUST04700,High Risk,No,0,One year,108.81,57,4,0.1
CUST04701,High Risk,Yes,1,Month-to-month,117.88,52,2,0.6
CUST04702,High Risk,No,0,Month-to-month,68.42,53,0,1.4
CUST04703,Critical Risk,No,0,Month-to-month,113.57,43,3,1.8
CUST04704,Medium Risk,No,0,One year,18.12,42,0,0.4
CUST04705,Low Risk,No,0,One year,109.21,26,2,5.1
CUST04706,High Risk,Yes,1,Month-to-month,49.73,23,5,8.0
CUST04707,Medium Risk,Yes,1,Month-to-month,49.77,43,0,4.2
CUST04708,Medium Risk,Yes,1,Month-to-month,41.27,28,1,7.9
CUST04709,Low Risk,No,0,One year,50.34,9,0,4.1
CUST04710,Low Risk,No,0,One year,39.78,20,0,1.7
CUST04711,High Risk,Yes,1,Month-to-month,110.4,56,1,1.5
CUST04712,High Risk,No,0,Month-to-month,109.7,39,0,0.5
CUST04713,High Risk,No,0,Two year,28.43,51,3,0.3
CUST04714,Medium Risk,Yes,1,Two year,32.57,12,0,0.7
CUST04715,Low Risk,No,0,One year,105.93,55,2,2.3
CUST04716,High Risk,No,0,Month-to-month,58.69,11,0,0.4
CUST04717,Medium Risk,No,0,Month-to-month,35.27,26,1,9.1
CUST04718,Medium Risk,No,0,One year,70.09,42,2,0.7
CUST04719,Low Risk,No,0,One year,60.5,27,1,5.4
CUST04720,Low Risk,No,0,Two year,40.35,11,2,5.1
CUST04721,Medium Risk,No,0,Two year,91.52,38,2,0.5
CUST04722,High Risk,Yes,1,Month-to-month,82.39,43,0,3.7
CUST04723,Low Risk,No,0,Two year,28.17,19,1,5.2
CUST04724,High Risk,No,0,Month-to-month,112.39,64,0,6.5
CUST04725,Medium Risk,No,0,One year,74.96,6,2,9.2
CUST04726,High Risk,Yes,1,Month-to-month,43.52,46,3,8.0
CUST04727,High Risk,No,0,Month-to-month,39.04,42,0,1.1
CUST04728,High Risk,No,0,Month-to-month,31.87,65,2,0.9
CUST04729,Medium Risk,No,0,Month-to-month,61.31,59,0,1.5
CUST04730,Medium Risk,No,0,Month-to-month,31.83,52,1,1.9
CUST04731,High Risk,No,0,One year,60.41,47,3,0.8
CUST04732,Medium Risk,No,0,One year,33.17,7,0,0.3
CUST04733,Low Risk,No,0,One year,84.99,11,2,3.2
CUST04734,Medium Risk,No,0,One year,98.09,61,1,0.6
CUST04735,High Risk,No,0,Month-to-month,74.05,68,3,7.4
CUST04736,Medium Risk,No,0,One year,87.37,25,2,1.0
CUST04737,High Risk,No,0,Month-to-month,113.71,12,0,0.7
CUST04738,High Risk,Yes,1,Month-to-month,83.11,26,1,0.6
CUST04739,High Risk,Yes,1,Month-to-month,55.14,12,1,1.0
CUST04740,Low Risk,No,0,One year,63.85,43,1,2.8
CUST04741,High Risk,No,0,Month-to-month,105.77,51,1,11.5
CUST04742,High Risk,No,0,Month-to-month,31.33,37,3,2.0
CUST04743,Low Risk,No,0,One year,51.23,46,0,2.7
CUST04744,Medium Risk,No,0,Month-to-month,76.88,53,2,5.5
CUST04745,Critical Risk,No,0,Month-to-month,86.99,13,3,1.2
CUST04746,Medium Risk,Yes,1,One year,95.88,54,0,0.6
CUST04747,Low Risk,No,0,Two year,50.46,57,0,1.7
CUST04748,Critical Risk,No,0,Month-to-month,32.88,4,1,1.2
CUST04749,Low Risk,No,0,One year,115.39,49,0,6.0
CUST04750,High Risk,No,0,Month-to-month,25.79,7,4,11.4
CUST04751,Medium Risk,Yes,1,One year,27.77,11,3,3.5
CUST04752,High Risk,Yes,1,Month-to-month,68.48,54,3,3.2
CUST04753,Low Risk,No,0,One year,101.57,45,1,3.8
CUST04754,High Risk,No,0,Month-to-month,97.0,23,0,1.9
CUST04755,High Risk,Yes,1,Month-to-month,113.65,28,0,3.0
CUST04756,Critical Risk,Yes,1,Month-to-month,32.44,57,3,0.2
CUST04757,High Risk,No,0,Month-to-month,56.32,26,4,2.0
CUST04758,High Risk,Yes,1,Month-to-month,46.78,25,0,1.2
CUST04759,Medium Risk,No,0,Two year,105.81,54,0,0.2
CUST04760,Medium Risk,No,0,Month-to-month,67.81,29,2,2.4
CUST04761,High Risk,No,0,Month-to-month,20.74,36,1,1.3
CUST04762,Low Risk,No,0,One year,90.21,14,2,2.7
CUST04763,Low Risk,No,0,Two year,57.65,35,2,2.2
CUST04764,High Risk,No,0,Month-to-month,72.18,30,1,1.0
CUST04765,High Risk,No,0,Month-to-month,109.17,17,2,2.3
CUST04766,Medium Risk,No,0,Two year,44.19,67,1,1.4
CUST04767,Medium Risk,No,0,Month-to-month,42.51,30,0,7.6
CUST04768,Medium Risk,No,0,One year,44.85,45,1,1.4
CUST04769,High Risk,No,0,Month-to-month,52.49,51,0,0.1
CUST04770,Medium Risk,No,0,Month-to-month,28.95,47,2,4.3
CUST04771,Low Risk,No,0,Two year,89.12,53,0,9.9
CUST04772,Medium Risk,No,0,One year,39.15,64,1,0.6
CUST04773,High Risk,No,0,Two year,112.47,38,3,10.8
CUST04774,Medium Risk,Yes,1,Month-to-month,40.0,64,1,2.9
CUST04775,Low Risk,No,0,One year,44.08,7,0,5.6
CUST04776,Low Risk,No,0,One year,48.3,22,2,1.9
CUST04777,High Risk,No,0,Month-to-month,96.39,41,1,2.9
CUST04778,Medium Risk,No,0,Month-to-month,61.62,10,1,5.5
CUST04779,High Risk,No,0,Month-to-month,101.57,57,1,12.2
CUST04780,High Risk,Yes,1,One year,98.06,7,3,0.6
CUST04781,Low Risk,Yes,1,One year,112.81,50,1,6.9
CUST04782,High Risk,Yes,1,Month-to-month,95.17,52,1,3.3
CUST04783,Medium Risk,No,0,Month-to-month,23.29,33,1,8.8
CUST04784,Critical Risk,No,0,Month-to-month,103.4,1,1,1.1
CUST04785,Medium Risk,Yes,1,One year,113.68,53,1,0.8
CUST04786,Critical Risk,Yes,1,Month-to-month,119.36,60,3,1.4
CUST04787,Low Risk,No,0,One year,30.78,34,1,6.5
CUST04788,Medium Risk,No,0,One year,80.55,4,0,1.8
CUST04789,Low Risk,No,0,One year,38.34,17,2,9.1
CUST04790,High Risk,No,0,Two year,44.78,4,2,0.8
CUST04791,High Risk,No,0,Month-to-month,94.05,43,1,0.7
CUST04792,High Risk,No,0,Month-to-month,117.72,4,1,3.4
CUST04793,Critical Risk,No,0,Month-to-month,78.68,1,1,1.0
CUST04794,Medium Risk,No,0,One year,104.76,71,1,0.4
CUST04795,Critical Risk,No,0,Month-to-month,18.91,50,3,1.4
CUST04796,Medium Risk,No,0,One year,21.74,61,2,0.9
CUST04797,Medium Risk,No,0,Month-to-month,78.87,35,0,1.6
CUST04798,Critical Risk,No,0,Month-to-month,57.68,8,4,0.6
CUST04799,High Risk,No,0,Month-to-month,108.76,24,1,9.4
CUST04800,Low Risk,No,0,Two year,48.8,36,2,4.9
CUST04801,Medium Risk,No,0,Month-to-month,62.07,50,0,5.5
CUST04802,Medium Risk,No,0,One year,71.85,43,2,1.1
CUST04803,Low Risk,No,0,Two year,45.85,27,1,5.8
CUST04804,High Risk,No,0,Month-to-month,110.67,32,2,2.7
CUST04805,High Risk,No,0,Month-to-month,65.38,18,1,0.2
CUST04806,High Risk,No,0,Month-to-month,61.26,28,0,0.5
CUST04807,Critical Risk,No,0,Month-to-month,104.67,29,4,1.8
CUST04808,Medium Risk,No,0,Month-to-month,49.82,16,0,1.5
CUST04809,Critical Risk,No,0,Month-to-month,101.38,47,4,4.8
CUST04810,Medium Risk,No,0,One year,30.47,59,3,6.2
CUST04811,Low Risk,No,0,One year,36.64,31,1,6.0
CUST04812,Critical Risk,No,0,One year,114.99,4,3,1.4
CUST04813,High Risk,No,0,Month-to-month,103.93,37,1,3.0
CUST04814,Low Risk,No,0,One year,57.57,17,1,2.1
CUST04815,Low Risk,No,0,One year,83.12,39,0,6.6
CUST04816,High Risk,No,0,Month-to-month,114.18,48,0,6.6
CUST04817,Medium Risk,No,0,One year,39.61,46,1,0.2
CUST04818,Medium Risk,Yes,1,Month-to-month,24.02,48,1,2.5
CUST04819,Medium Risk,No,0,One year,72.82,39,6,2.1
CUST04820,Medium Risk,No,0,One year,32.54,4,2,4.4
CUST04821,Critical Risk,Yes,1,Month-to-month,37.11,30,3,0.7
CUST04822,High Risk,No,0,Two year,108.94,30,3,3.6
CUST04823,Low Risk,No,0,Two year,18.76,22,2,4.0
CUST04824,Medium Risk,No,0,One year,101.32,66,2,0.1
CUST04825,Medium Risk,Yes,1,Month-to-month,70.73,12,1,1.7
CUST04826,Medium Risk,No,0,Month-to-month,75.05,36,2,11.6
CUST04827,Medium Risk,No,0,One year,86.52,18,1,1.1
CUST04828,Medium Risk,Yes,1,Month-to-month,62.01,53,2,6.5
CUST04829,High Risk,No,0,Month-to-month,29.79,71,4,2.7
CUST04830,Critical Risk,Yes,1,Month-to-month,28.49,1,0,1.1
CUST04831,High Risk,No,0,Month-to-month,94.94,58,1,5.4
CUST04832,Medium Risk,No,0,One year,40.55,6,2,14.0
CUST04833,Low Risk,No,0,Two year,20.87,70,1,4.1
CUST04834,High Risk,No,0,Month-to-month,117.92,44,1,0.2
CUST04835,High Risk,No,0,Month-to-month,118.0,24,1,0.2
CUST04836,High Risk,No,0,Month-to-month,56.57,19,4,2.0
CUST04837,High Risk,No,0,Month-to-month,20.6,18,1,0.1
CUST04838,High Risk,No,0,Month-to-month,92.18,30,1,3.4
CUST04839,High Risk,No,0,Two year,102.76,42,4,0.1
CUST04840,Low Risk,No,0,Two year,30.75,33,0,10.8
CUST04841,Low Risk,No,0,Two year,31.82,12,2,6.4
CUST04842,High Risk,No,0,Month-to-month,101.87,27,0,5.1
CUST04843,High Risk,No,0,One year,112.03,39,3,5.0
CUST04844,High Risk,No,0,Month-to-month,98.66,9,0,5.4
CUST04845,Low Risk,No,0,One year,38.48,21,1,1.7
CUST04846,Low Risk,No,0,One year,59.98,29,1,4.7
CUST04847,High Risk,No,0,Month-to-month,79.29,33,0,1.4
CUST04848,Medium Risk,No,0,Month-to-month,34.35,62,2,5.7
CUST04849,High Risk,Yes,1,Month-to-month,39.48,15,3,2.9
CUST04850,High Risk,No,0,One year,46.85,2,2,1.3
CUST04851,High Risk,Yes,1,Month-to-month,69.97,52,3,4.1
CUST04852,Medium Risk,No,0,Two year,70.1,44,1,0.8
CUST04853,Critical Risk,Yes,1,Month-to-month,101.06,54,3,10.0
CUST04854,Low Risk,No,0,Two year,94.81,18,1,3.3
CUST04855,Critical Risk,No,0,Month-to-month,111.2,3,4,1.5
CUST04856,High Risk,No,0,One year,102.96,7,5,2.4
CUST04857,Low Risk,No,0,One year,43.9,43,1,4.0
CUST04858,Low Risk,No,0,One year,51.79,38,0,4.8
CUST04859,Medium Risk,No,0,Month-to-month,69.04,37,1,11.1
CUST04860,Medium Risk,No,0,Two year,19.46,58,2,0.7
CUST04861,High Risk,Yes,1,One year,110.2,33,3,2.1
CUST04862,Medium Risk,No,0,Two year,22.52,59,1,0.3
CUST04863,Critical Risk,Yes,1,Month-to-month,50.89,11,3,0.3
CUST04864,Medium Risk,No,0,One year,76.06,68,2,0.3
CUST04865,High Risk,Yes,1,Month-to-month,70.82,68,1,0.9
CUST04866,High Risk,No,0,Month-to-month,84.75,22,1,3.6
CUST04867,Medium Risk,No,0,Month-to-month,71.81,66,1,5.9
CUST04868,High Risk,No,0,Month-to-month,41.36,44,3,1.7
CUST04869,Critical Risk,No,0,Month-to-month,38.51,6,3,2.4
CUST04870,High Risk,No,0,Month-to-month,110.54,42,2,0.7
CUST04871,Medium Risk,No,0,Month-to-month,44.92,25,0,4.7
CUST04872,High Risk,No,0,Month-to-month,46.66,57,3,6.6
CUST04873,High Risk,No,0,Month-to-month,60.12,55,3,2.0
CUST04874,Medium Risk,No,0,Two year,32.22,16,2,0.5
CUST04875,Medium Risk,No,0,One year,69.74,14,1,0.1
CUST04876,High Risk,No,0,Month-to-month,85.83,39,1,2.3
CUST04877,Low Risk,No,0,One year,98.17,28,1,2.1
CUST04878,High Risk,No,0,One year,90.57,51,3,7.8
CUST04879,High Risk,No,0,Month-to-month,33.06,49,1,0.1
CUST04880,High Risk,No,0,Month-to-month,64.52,9,2,0.5
CUST04881,Critical Risk,Yes,1,Month-to-month,21.94,58,3,0.7
CUST04882,Low Risk,No,0,One year,19.82,45,2,2.4
CUST04883,Medium Risk,No,0,Two year,62.89,22,1,1.0
CUST04884,High Risk,Yes,1,Month-to-month,43.8,32,2,0.7
CUST04885,Low Risk,No,0,Two year,87.7,69,1,2.2
CUST04886,Medium Risk,No,0,Two year,91.87,69,1,0.1
CUST04887,Low Risk,No,0,One year,109.33,42,0,11.1
CUST04888,High Risk,No,0,Month-to-month,95.59,53,1,5.9
CUST04889,Medium Risk,Yes,1,One year,22.92,59,1,1.0
CUST04890,Medium Risk,No,0,One year,55.91,39,1,1.2
CUST04891,Medium Risk,No,0,Two year,45.85,15,0,0.8
CUST04892,Low Risk,Yes,1,One year,57.39,71,2,7.9
CUST04893,Medium Risk,No,0,Month-to-month,34.33,29,1,3.2
CUST04894,High Risk,No,0,Month-to-month,27.97,3,2,2.2
CUST04895,High Risk,No,0,Month-to-month,71.14,10,3,2.1
CUST04896,High Risk,No,0,Month-to-month,91.48,29,0,0.5
CUST04897,High Risk,Yes,1,Month-to-month,89.59,35,2,9.9
CUST04898,High Risk,No,0,Two year,64.0,6,5,7.4
CUST04899,Medium Risk,No,0,Month-to-month,71.27,12,2,9.1
CUST04900,High Risk,No,0,Month-to-month,70.67,38,0,1.0
CUST04901,Critical Risk,Yes,1,Month-to-month,88.54,19,5,1.9
CUST04902,Medium Risk,No,0,Month-to-month,22.89,67,1,2.2
CUST04903,High Risk,No,0,Two year,90.41,8,3,2.0
CUST04904,Medium Risk,No,0,Two year,77.38,8,2,0.1
CUST04905,Low Risk,No,0,One year,38.21,47,1,5.4
CUST04906,Medium Risk,No,0,Two year,23.0,4,0,4.1
CUST04907,High Risk,Yes,1,Month-to-month,29.07,51,4,1.9
CUST04908,Critical Risk,No,0,Month-to-month,71.52,67,3,0.9
CUST04909,Low Risk,No,0,Two year,95.36,45,2,3.0
CUST04910,High Risk,No,0,Month-to-month,52.14,8,1,0.4
CUST04911,Medium Risk,No,0,Two year,56.67,16,4,17.7
CUST04912,High Risk,No,0,Month-to-month,113.28,67,2,0.4
CUST04913,Medium Risk,No,0,One year,39.73,9,1,0.2
CUST04914,Low Risk,No,0,One year,28.58,60,1,2.8
CUST04915,Low Risk,No,0,One year,53.03,71,1,1.9
CUST04916,High Risk,No,0,Month-to-month,94.08,15,1,3.8
CUST04917,High Risk,Yes,1,Two year,81.86,71,4,0.4
CUST04918,Critical Risk,Yes,1,Month-to-month,60.41,41,3,1.4
CUST04919,Critical Risk,No,0,Month-to-month,116.4,22,3,2.1
CUST04920,High Risk,Yes,1,Month-to-month,92.97,24,2,1.8
CUST04921,Medium Risk,No,0,Month-to-month,24.31,44,2,2.6
CUST04922,Critical Risk,No,0,Month-to-month,93.95,1,0,0.3
CUST04923,Medium Risk,No,0,Month-to-month,20.45,10,0,2.1
CUST04924,Low Risk,No,0,One year,84.33,56,2,2.4
CUST04925,Medium Risk,No,0,Month-to-month,39.47,50,2,6.4
CUST04926,Critical Risk,Yes,1,Month-to-month,89.04,12,5,2.5
CUST04927,Low Risk,No,0,Two year,49.6,60,0,2.4
CUST04928,High Risk,Yes,1,Month-to-month,107.05,26,2,5.0
CUST04929,Medium Risk,No,0,Two year,52.37,41,0,0.2
CUST04930,Critical Risk,Yes,1,Month-to-month,81.21,36,3,3.1
CUST04931,Low Risk,No,0,Two year,47.16,23,0,5.0
CUST04932,High Risk,No,0,Month-to-month,111.56,43,1,0.3
CUST04933,Medium Risk,No,0,One year,97.66,6,1,5.0
CUST04934,Low Risk,No,0,One year,42.82,69,0,4.6
CUST04935,Medium Risk,Yes,1,One year,114.78,43,2,0.1
CUST04936,High Risk,Yes,1,Month-to-month,54.43,25,2,0.8
CUST04937,Medium Risk,No,0,One year,84.49,18,1,0.5
CUST04938,Low Risk,No,0,One year,93.77,62,0,2.1
CUST04939,High Risk,Yes,1,Month-to-month,20.34,13,3,7.4
CUST04940,Low Risk,No,0,Two year,115.81,43,2,2.8
CUST04941,Medium Risk,No,0,Month-to-month,53.13,28,0,2.8
CUST04942,High Risk,No,0,Month-to-month,37.36,18,0,0.4
CUST04943,Critical Risk,Yes,1,Month-to-month,104.77,59,5,3.3
CUST04944,Critical Risk,No,0,Month-to-month,89.7,60,3,6.6
CUST04945,Medium Risk,No,0,Month-to-month,26.85,63,1,1.7
CUST04946,Low Risk,No,0,Two year,29.94,57,0,3.4
CUST04947,Medium Risk,Yes,1,One year,90.95,51,1,1.0
CUST04948,High Risk,No,0,Month-to-month,25.63,56,0,0.9
CUST04949,Medium Risk,No,0,One year,111.55,27,0,0.6
CUST04950,Medium Risk,No,0,Two year,93.64,32,1,0.8
CUST04951,High Risk,No,0,Month-to-month,52.22,9,1,1.3
CUST04952,Medium Risk,Yes,1,Two year,55.02,68,3,2.5
CUST04953,Medium Risk,No,0,Two year,69.66,46,3,4.6
CUST04954,High Risk,No,0,One year,54.82,67,3,1.0
CUST04955,Medium Risk,No,0,One year,97.91,26,0,0.6
CUST04956,High Risk,No,0,Month-to-month,117.42,8,1,1.8
CUST04957,High Risk,Yes,1,Month-to-month,77.62,6,1,4.7
CUST04958,Medium Risk,No,0,Month-to-month,63.5,24,0,1.5
CUST04959,Medium Risk,No,0,Two year,40.72,48,3,7.3
CUST04960,High Risk,Yes,1,Month-to-month,84.65,45,2,0.9
CUST04961,Low Risk,Yes,1,One year,87.93,13,1,4.3
CUST04962,High Risk,No,0,Two year,87.89,69,3,1.9
CUST04963,Medium Risk,No,0,Two year,20.75,25,1,0.3
CUST04964,High Risk,Yes,1,Month-to-month,109.71,20,2,1.0
CUST04965,Low Risk,No,0,One year,52.49,66,0,5.9
CUST04966,Medium Risk,No,0,One year,93.9,45,1,0.1
CUST04967,High Risk,Yes,1,Month-to-month,95.5,47,2,4.2
CUST04968,Critical Risk,Yes,1,Month-to-month,84.36,63,4,5.0
CUST04969,High Risk,No,0,Month-to-month,58.28,55,0,0.4
CUST04970,Low Risk,No,0,One year,80.06,19,2,9.8
CUST04971,High Risk,No,0,Month-to-month,22.1,35,3,6.2
CUST04972,High Risk,No,0,Month-to-month,95.71,53,1,0.6
CUST04973,Critical Risk,No,0,Month-to-month,28.16,26,3,0.8
CUST04974,Medium Risk,No,0,Month-to-month,58.47,14,1,5.1
CUST04975,Medium Risk,No,0,Two year,28.57,45,3,2.4
CUST04976,High Risk,No,0,Two year,103.38,44,3,7.7
CUST04977,Low Risk,No,0,One year,74.13,65,0,11.6
CUST04978,Medium Risk,No,0,Two year,88.48,51,2,1.3
CUST04979,Medium Risk,No,0,One year,87.62,43,1,0.3
CUST04980,Low Risk,Yes,1,One year,103.84,23,1,3.6
CUST04981,Low Risk,No,0,Two year,31.52,56,2,7.7
CUST04982,High Risk,No,0,Month-to-month,85.29,19,1,0.5
CUST04983,Medium Risk,No,0,Month-to-month,76.66,55,1,12.7
CUST04984,Medium Risk,No,0,One year,21.15,60,1,0.7
CUST04985,Critical Risk,No,0,Month-to-month,38.55,59,3,0.3
CUST04986,Medium Risk,No,0,Month-to-month,45.29,33,0,2.1
CUST04987,Low Risk,No,0,Two year,25.4,19,2,4.9
CUST04988,Medium Risk,No,0,Two year,54.18,28,1,1.3
CUST04989,High Risk,No,0,Month-to-month,20.77,52,2,1.2
CUST04990,Critical Risk,No,0,Month-to-month,74.42,49,4,0.7
CUST04991,Medium Risk,No,0,Month-to-month,39.57,37,1,12.8
CUST04992,High Risk,No,0,Month-to-month,47.27,26,0,1.3
CUST04993,Low Risk,No,0,Two year,110.87,40,0,3.3
CUST04994,Medium Risk,Yes,1,Two year,69.29,38,2,0.4
CUST04995,Medium Risk,No,0,Month-to-month,45.44,54,2,1.8
CUST04996,Low Risk,Yes,1,One year,79.04,22,0,4.8
CUST04997,High Risk,Yes,1,Month-to-month,38.57,16,3,10.6
CUST04998,Critical Risk,No,0,Month-to-month,25.59,28,3,0.6
CUST04999,High Risk,No,0,Month-to-month,20.13,35,2,0.3
CUST05000,Low Risk,No,0,One year,115.06,60,1,13.1
CUST05001,Critical Risk,Yes,1,Month-to-month,91.91,45,3,2.4
CUST05002,Medium Risk,No,0,Two year,99.59,46,2,1.3
CUST05003,High Risk,Yes,1,One year,118.05,55,3,9.7
CUST05004,Low Risk,No,0,Two year,113.03,26,2,1.5
CUST05005,Medium Risk,No,0,Two year,93.17,25,2,0.8
CUST05006,High Risk,Yes,1,Month-to-month,88.79,65,1,4.9
CUST05007,Critical Risk,Yes,1,Month-to-month,52.36,6,3,1.1
CUST05008,High Risk,No,0,Month-to-month,28.61,23,1,1.2
CUST05009,Medium Risk,No,0,Month-to-month,76.52,64,0,1.8
CUST05010,High Risk,No,0,Month-to-month,76.78,43,3,3.5
CUST05011,Low Risk,Yes,1,One year,115.13,23,2,5.5
CUST05012,Medium Risk,No,0,Two year,63.14,30,1,0.8
CUST05013,Medium Risk,No,0,One year,88.46,18,2,1.4
CUST05014,Low Risk,No,0,Two year,76.65,21,2,2.1
CUST05015,High Risk,No,0,Month-to-month,36.03,57,1,0.1
CUST05016,Medium Risk,No,0,Month-to-month,78.39,23,2,3.6
CUST05017,Medium Risk,Yes,1,Month-to-month,73.09,45,1,2.5
CUST05018,Medium Risk,No,0,Two year,68.38,44,2,0.4
CUST05019,High Risk,No,0,Month-to-month,70.37,47,2,0.4
CUST05020,Medium Risk,No,0,Month-to-month,34.73,40,2,6.8
CUST05021,Medium Risk,No,0,Month-to-month,65.27,51,0,3.4
CUST05022,Low Risk,No,0,Two year,79.78,42,1,1.5
CUST05023,High Risk,No,0,Month-to-month,67.92,7,2,1.2
CUST05024,High Risk,No,0,Month-to-month,67.85,50,1,1.1
CUST05025,Low Risk,No,0,Two year,25.91,48,2,3.2
CUST05026,High Risk,No,0,Two year,37.46,6,1,0.6
CUST05027,Low Risk,No,0,Two year,50.74,9,2,13.1
CUST05028,Low Risk,No,0,Two year,60.77,57,0,3.5
CUST05029,Medium Risk,No,0,Two year,78.58,31,1,0.4
CUST05030,Medium Risk,No,0,Two year,106.06,21,1,0.4
CUST05031,Low Risk,No,0,One year,34.23,40,1,3.1
CUST05032,High Risk,Yes,1,Month-to-month,19.54,45,1,1.4
CUST05033,Medium Risk,Yes,1,Month-to-month,63.82,49,2,3.2
CUST05034,Low Risk,No,0,One year,62.07,20,0,3.8
CUST05035,Medium Risk,Yes,1,Month-to-month,74.29,17,1,2.3
CUST05036,Critical Risk,No,0,Month-to-month,102.99,28,3,0.9
CUST05037,Low Risk,No,0,One year,99.84,41,0,2.4
CUST05038,Medium Risk,No,0,Month-to-month,28.2,66,1,1.6
CUST05039,Critical Risk,No,0,Month-to-month,113.27,25,5,6.6
CUST05040,Low Risk,No,0,One year,29.26,58,2,4.0
CUST05041,High Risk,No,0,Month-to-month,82.73,41,1,2.9
CUST05042,High Risk,No,0,Two year,86.59,6,2,0.1
CUST05043,Low Risk,No,0,Two year,87.35,38,1,13.9
CUST05044,High Risk,No,0,Month-to-month,45.07,6,1,2.5
CUST05045,Critical Risk,No,0,Month-to-month,51.7,45,3,0.9
CUST05046,High Risk,No,0,Month-to-month,73.97,14,3,2.7
CUST05047,Low Risk,No,0,One year,38.36,66,1,5.1
