customer_id,gender,senior_citizen,age,tenure_months,contract_type,payment_method,internet_service,monthly_charges,total_charges,num_services,support_tickets,sessions_per_week,churn,churn_binary,risk_segment
CUST05419,Male,0,62,2,Month-to-month,Bank transfer,Fiber optic,18.9,35.57,4,1,3.5,No,0,High Risk
CUST05420,Female,1,19,55,Month-to-month,Credit card,Fiber optic,53.17,2593.97,1,2,0.8,Yes,1,High Risk
CUST05422,Female,0,68,29,Month-to-month,Mailed check,Fiber optic,36.81,928.65,4,3,1.9,No,0,High Risk
CUST05430,Female,0,19,23,Month-to-month,Mailed check,Fiber optic,62.14,1472.53,3,0,1.4,Yes,1,High Risk
CUST05434,Female,0,48,32,Month-to-month,Electronic check,Fiber optic,108.41,3276.65,4,2,5.8,Yes,1,High Risk
CUST05436,Male,0,51,43,Month-to-month,Mailed check,Fiber optic,103.31,4578.75,4,1,0.2,Yes,1,High Risk
CUST05438,Female,1,58,1,Month-to-month,Mailed check,No,45.93,39.89,2,1,9.0,Yes,1,High Risk
CUST05440,Female,1,31,14,Month-to-month,Electronic check,DSL,102.13,1442.17,4,2,5.0,Yes,1,High Risk
CUST05441,Male,0,22,52,Month-to-month,Electronic check,Fiber optic,119.41,6151.15,3,4,2.6,Yes,1,Critical Risk
CUST05442,Female,0,40,6,Month-to-month,Electronic check,No,35.16,180.43,6,1,5.2,No,0,High Risk
CUST05444,Male,0,37,71,Month-to-month,Electronic check,Fiber optic,69.34,5001.17,6,1,1.0,Yes,1,High Risk
CUST05445,Female,0,19,30,Month-to-month,Credit card,No,83.14,2488.06,6,0,14.2,Yes,1,High Risk
CUST05450,Male,0,27,51,Month-to-month,Credit card,DSL,79.41,3917.99,7,1,1.0,No,0,High Risk
CUST05451,Male,0,72,64,Month-to-month,Electronic check,Fiber optic,82.77,4927.25,3,1,0.2,No,0,High Risk
CUST05455,Male,1,58,15,Two year,Mailed check,Fiber optic,24.28,360.29,7,3,1.0,Yes,1,High Risk
CUST05457,Female,0,30,27,Month-to-month,Mailed check,Fiber optic,119.29,2899.07,4,5,4.0,Yes,1,Critical Risk
CUST05458,Male,0,21,28,Month-to-month,Electronic check,DSL,101.27,2804.32,7,1,1.9,No,0,High Risk
CUST05459,Male,0,41,64,Month-to-month,Credit card,DSL,104.89,6792.79,2,4,1.4,Yes,1,Critical Risk
CUST05460,Female,0,65,59,Month-to-month,Bank transfer,No,81.85,4782.89,4,2,1.4,No,0,High Risk
CUST05461,Female,0,44,58,Month-to-month,Bank transfer,No,112.08,5799.0,6,2,1.6,No,0,High Risk
CUST05462,Female,1,73,2,Month-to-month,Mailed check,Fiber optic,21.65,39.19,4,2,5.5,No,0,High Risk
CUST05463,Female,1,53,36,Month-to-month,Electronic check,No,96.21,3336.62,2,1,2.0,No,0,High Risk
CUST05466,Female,0,19,15,Month-to-month,Electronic check,DSL,73.49,1020.48,3,1,1.0,Yes,1,High Risk
CUST05468,Female,0,73,22,Month-to-month,Electronic check,Fiber optic,88.54,1823.96,2,0,2.4,No,0,High Risk
CUST05472,Female,0,38,43,Month-to-month,Credit card,DSL,60.7,2500.76,4,1,1.3,Yes,1,High Risk
CUST05473,Male,0,25,38,Month-to-month,Electronic check,Fiber optic,107.89,3929.88,6,3,0.9,Yes,1,Critical Risk
CUST05479,Female,0,68,2,Month-to-month,Electronic check,Fiber optic,111.0,228.47,7,2,2.3,No,0,High Risk
CUST05480,Male,0,42,62,Month-to-month,Electronic check,No,91.16,5573.41,4,0,0.1,No,0,High Risk
CUST05485,Male,0,43,40,Month-to-month,Electronic check,Fiber optic,42.02,1617.04,5,3,1.9,No,0,High Risk
CUST05487,Male,0,36,21,Month-to-month,Mailed check,Fiber optic,80.91,1661.65,7,5,2.7,No,0,Critical Risk
CUST05488,Female,0,51,18,Month-to-month,Mailed check,Fiber optic,50.51,786.66,1,0,0.8,No,0,High Risk
CUST05490,Male,0,33,29,Month-to-month,Mailed check,No,114.68,3364.71,7,1,0.7,No,0,High Risk
CUST05491,Female,0,62,24,Month-to-month,Mailed check,No,83.12,1836.62,6,1,3.8,No,0,High Risk
CUST05492,Female,0,21,17,One year,Credit card,Fiber optic,94.67,1390.89,3,3,4.7,No,0,High Risk
CUST05493,Male,0,37,18,Month-to-month,Mailed check,DSL,94.66,1684.19,1,1,3.5,Yes,1,High Risk
CUST05504,Female,0,53,27,Month-to-month,Credit card,No,103.98,2928.65,1,1,1.4,No,0,High Risk
CUST05506,Female,0,44,19,Month-to-month,Electronic check,DSL,24.42,427.29,4,1,0.8,Yes,1,High Risk
CUST05509,Female,1,50,26,Month-to-month,Mailed check,No,40.52,1030.31,1,0,0.4,No,0,High Risk
CUST05511,Male,1,35,46,Month-to-month,Electronic check,No,110.8,5100.2,7,0,4.0,No,0,High Risk
CUST05512,Male,0,37,49,Month-to-month,Mailed check,No,113.71,5038.28,5,1,9.6,Yes,1,High Risk
CUST05513,Male,1,68,53,Month-to-month,Electronic check,DSL,19.28,997.28,7,0,0.5,Yes,1,High Risk
CUST05514,Male,0,50,3,One year,Bank transfer,DSL,92.2,236.47,7,5,0.8,No,0,Critical Risk
CUST05519,Male,0,50,33,Month-to-month,Mailed check,Fiber optic,70.53,2114.95,1,0,0.1,No,0,High Risk
CUST05522,Male,0,53,63,Month-to-month,Electronic check,No,89.56,5004.41,4,1,0.2,No,0,High Risk
CUST05523,Female,0,22,3,Month-to-month,Credit card,Fiber optic,91.3,265.53,2,1,0.6,Yes,1,Critical Risk
CUST05525,Male,1,64,55,Month-to-month,Bank transfer,Fiber optic,32.53,1657.66,7,4,3.1,No,0,High Risk
CUST05528,Male,0,24,7,Month-to-month,Electronic check,Fiber optic,83.09,524.34,1,2,8.3,No,0,High Risk
CUST05529,Female,0,31,46,Two year,Bank transfer,DSL,77.98,3708.07,4,3,0.6,No,0,High Risk
CUST05532,Male,0,35,24,Month-to-month,Electronic check,No,52.16,1105.21,2,0,0.8,No,0,High Risk
CUST05534,Male,0,66,54,One year,Electronic check,DSL,84.68,4554.53,4,4,1.5,No,0,High Risk
CUST05536,Male,1,44,1,Month-to-month,Electronic check,DSL,66.24,65.94,7,2,0.3,Yes,1,Critical Risk
CUST05540,Female,0,36,16,Month-to-month,Mailed check,DSL,87.33,1463.35,4,1,2.1,No,0,High Risk
CUST05541,Female,0,18,58,Month-to-month,Mailed check,DSL,94.96,5747.87,7,1,2.2,Yes,1,High Risk
CUST05543,Female,0,40,6,One year,Mailed check,Fiber optic,75.65,448.02,1,1,1.3,No,0,High Risk
CUST05545,Male,1,26,20,Month-to-month,Bank transfer,Fiber optic,116.77,2056.41,7,0,4.1,Yes,1,High Risk
CUST05546,Male,0,45,71,Two year,Electronic check,Fiber optic,84.93,6052.22,3,3,1.0,No,0,High Risk
CUST05548,Female,0,33,26,Month-to-month,Credit card,DSL,76.21,1754.41,5,2,1.4,No,0,High Risk
CUST05551,Male,0,20,26,Month-to-month,Bank transfer,No,29.8,803.2,6,1,0.4,No,0,High Risk
CUST05554,Female,0,47,67,Month-to-month,Credit card,Fiber optic,104.56,6153.46,7,3,1.4,No,0,Critical Risk
CUST05555,Male,0,42,52,Month-to-month,Credit card,No,95.38,5002.21,1,0,0.7,Yes,1,High Risk
CUST05560,Male,0,46,30,Month-to-month,Credit card,No,87.34,2440.85,6,2,,No,0,High Risk
CUST05564,Male,0,41,33,Month-to-month,Electronic check,Fiber optic,96.09,3032.22,3,2,2.9,No,0,High Risk
CUST05567,Male,0,63,21,Month-to-month,Credit card,DSL,52.84,1119.02,4,3,0.5,Yes,1,Critical Risk
CUST05569,Female,0,73,48,Month-to-month,Electronic check,Fiber optic,32.62,1579.72,1,2,0.2,Yes,1,High Risk
CUST05570,Male,0,27,40,Month-to-month,Electronic check,Fiber optic,35.15,1365.93,4,4,1.9,Yes,1,High Risk
CUST05571,Male,0,35,66,Month-to-month,Bank transfer,No,34.76,2037.14,4,1,1.2,Yes,1,High Risk
CUST05572,Female,0,38,23,Month-to-month,Electronic check,DSL,31.32,667.44,4,3,1.7,No,0,High Risk
CUST05574,Female,1,39,2,Month-to-month,Bank transfer,DSL,38.67,70.2,5,1,3.8,No,0,High Risk
CUST05577,Female,1,26,46,Month-to-month,Electronic check,Fiber optic,119.02,5054.78,4,1,1.5,No,0,High Risk
CUST05578,Male,0,26,3,One year,Bank transfer,Fiber optic,107.68,304.97,5,0,0.2,No,0,High Risk
CUST05579,Male,0,57,55,Month-to-month,Credit card,Fiber optic,22.65,1198.49,6,4,1.4,Yes,1,Critical Risk
CUST05581,Female,0,56,40,Month-to-month,Mailed check,Fiber optic,105.65,4231.27,5,0,6.7,No,0,High Risk
CUST05583,Male,1,48,16,Month-to-month,Electronic check,Fiber optic,104.46,1658.9,6,1,0.1,Yes,1,High Risk
CUST05585,Female,0,68,44,Month-to-month,Credit card,Fiber optic,112.99,5116.36,3,0,0.7,No,0,High Risk
CUST05586,Male,0,70,6,Month-to-month,Mailed check,Fiber optic,107.36,602.16,6,2,6.9,No,0,High Risk
CUST05587,Female,0,41,64,One year,Credit card,Fiber optic,87.06,5085.56,2,3,2.0,No,0,High Risk
CUST05590,Female,0,18,12,Month-to-month,Electronic check,Fiber optic,29.91,343.56,5,2,1.1,No,0,High Risk
CUST05591,Male,0,72,52,Month-to-month,Credit card,No,60.37,2742.37,1,1,1.2,Yes,1,High Risk
CUST05593,Female,0,68,71,Month-to-month,Mailed check,No,28.45,1743.49,7,0,0.8,No,0,High Risk
CUST05595,Female,0,26,19,Month-to-month,Credit card,No,105.77,1841.28,4,3,4.3,Yes,1,Critical Risk
CUST05599,Female,0,46,48,Month-to-month,Bank transfer,DSL,70.08,2882.0,5,1,1.1,Yes,1,High Risk
CUST05601,Female,0,20,59,Month-to-month,Electronic check,DSL,116.35,5992.99,2,3,5.4,Yes,1,Critical Risk
CUST05603,Female,0,42,11,Month-to-month,Electronic check,DSL,71.26,699.54,2,3,8.2,No,0,High Risk
CUST05604,Male,0,35,15,Month-to-month,Bank transfer,No,18.9,257.62,6,0,0.4,No,0,High Risk
CUST05606,Female,0,47,3,Month-to-month,Bank transfer,Fiber optic,103.44,,5,2,0.8,Yes,1,Critical Risk
CUST05607,Male,0,42,69,Month-to-month,Electronic check,DSL,40.4,2506.57,7,3,7.5,No,0,High Risk
CUST05609,Male,0,51,53,One year,Electronic check,DSL,20.1,1022.28,1,3,0.9,Yes,1,High Risk
CUST05612,Male,0,49,15,Month-to-month,Electronic check,No,109.62,1696.68,5,0,5.2,No,0,High Risk
CUST05613,Male,0,20,3,One year,Mailed check,Fiber optic,49.92,134.93,1,3,3.4,No,0,High Risk
CUST05614,Female,0,62,70,Month-to-month,Electronic check,DSL,77.93,5309.63,7,0,1.4,Yes,1,High Risk
CUST05615,Male,0,42,17,Month-to-month,Electronic check,DSL,87.29,1410.69,6,1,0.4,Yes,1,High Risk
CUST05616,Female,0,62,26,Month-to-month,Electronic check,Fiber optic,32.36,869.75,7,3,1.3,Yes,1,Critical Risk
CUST05617,Female,1,37,21,Month-to-month,Electronic check,DSL,63.26,1240.38,2,0,0.9,No,0,High Risk
CUST05619,Female,0,37,11,One year,Credit card,No,23.77,251.74,3,4,0.5,No,0,High Risk
CUST05620,Female,0,68,38,Month-to-month,Mailed check,No,102.99,3881.17,6,1,5.1,Yes,1,High Risk
CUST05622,Male,0,37,14,Month-to-month,Mailed check,No,84.63,1243.33,5,3,2.0,Yes,1,Critical Risk
CUST05623,Male,0,35,14,Month-to-month,Electronic check,Fiber optic,50.04,697.92,5,3,1.3,Yes,1,Critical Risk
CUST05625,Male,1,31,12,One year,Electronic check,Fiber optic,86.04,939.35,6,3,2.3,No,0,High Risk
CUST05626,Female,0,51,38,Month-to-month,Electronic check,DSL,76.6,2654.13,3,1,0.8,Yes,1,High Risk
CUST05630,Male,0,59,17,Month-to-month,Bank transfer,DSL,106.1,1825.56,7,2,0.9,No,0,High Risk
CUST05631,Female,0,33,17,Month-to-month,Electronic check,No,50.01,728.79,6,0,1.1,No,0,High Risk
CUST05636,Male,0,45,4,Month-to-month,Electronic check,Fiber optic,56.29,216.76,4,0,4.5,No,0,High Risk
CUST05637,Female,0,60,42,Month-to-month,Credit card,Fiber optic,107.99,4735.98,1,2,4.3,No,0,High Risk
CUST05638,Male,0,59,13,Month-to-month,Bank transfer,DSL,114.95,1373.32,2,1,3.2,No,0,High Risk
CUST05639,Female,0,31,4,Two year,Electronic check,No,91.08,363.72,2,2,0.4,No,0,High Risk
CUST05642,Male,0,62,2,Month-to-month,Credit card,Fiber optic,60.23,126.3,3,1,,No,0,High Risk
CUST05644,Male,0,41,6,Month-to-month,Electronic check,No,114.97,605.33,1,1,4.3,Yes,1,High Risk
CUST05647,Male,0,28,11,Two year,Credit card,DSL,109.71,1239.37,1,4,0.3,No,0,High Risk
CUST05648,Male,0,55,63,Month-to-month,Bank transfer,DSL,91.76,5139.01,2,2,1.9,No,0,High Risk
CUST05651,Female,0,18,2,Month-to-month,Mailed check,Fiber optic,70.68,142.93,1,2,14.0,No,0,High Risk
CUST05653,Female,0,23,11,Month-to-month,Mailed check,Fiber optic,63.19,663.52,3,3,3.4,Yes,1,High Risk
CUST05661,Female,0,31,50,Month-to-month,Electronic check,No,111.67,5240.67,7,2,2.9,No,0,High Risk
CUST05662,Male,0,20,39,Month-to-month,Mailed check,Fiber optic,105.54,4151.97,1,0,3.0,Yes,1,High Risk
CUST05663,Female,0,21,20,Month-to-month,Credit card,No,38.3,736.45,7,1,1.1,No,0,High Risk
CUST05664,Female,0,52,7,Month-to-month,Mailed check,Fiber optic,107.32,779.23,7,1,0.1,No,0,High Risk
CUST05665,Female,0,71,9,Month-to-month,Credit card,DSL,39.34,308.91,6,3,6.6,No,0,High Risk
CUST05666,Female,0,64,1,Month-to-month,Mailed check,Fiber optic,81.91,71.77,5,1,0.3,No,0,Critical Risk
CUST05667,Male,0,72,26,Month-to-month,Electronic check,No,26.29,696.18,5,1,0.6,No,0,High Risk
CUST05668,Male,0,45,38,Month-to-month,Electronic check,DSL,107.8,4172.07,1,1,9.9,No,0,High Risk
CUST05671,Male,0,62,44,Month-to-month,Bank transfer,Fiber optic,97.53,4230.72,7,2,6.8,Yes,1,High Risk
CUST05672,Female,0,65,44,Month-to-month,Mailed check,No,29.92,1377.79,4,4,13.7,No,0,High Risk
CUST05673,Male,0,55,62,One year,Electronic check,No,59.26,3514.22,6,4,0.1,No,0,High Risk
CUST05674,Female,0,64,6,Two year,Electronic check,DSL,22.28,119.02,6,2,0.2,No,0,High Risk
CUST05675,Male,0,21,17,Month-to-month,Bank transfer,Fiber optic,87.64,1398.82,1,1,0.6,No,0,High Risk
CUST05678,Female,0,29,24,Month-to-month,Electronic check,Fiber optic,113.14,2827.78,4,0,2.1,No,0,High Risk
CUST05681,Male,0,61,21,Month-to-month,Mailed check,No,86.91,1749.14,4,1,1.0,No,0,High Risk
CUST05682,Female,0,58,70,Month-to-month,Bank transfer,Fiber optic,98.26,6682.09,5,0,3.9,No,0,High Risk
CUST05683,Female,0,47,57,Month-to-month,Credit card,DSL,115.7,6483.8,7,1,0.1,No,0,High Risk
CUST05686,Male,1,45,59,Month-to-month,Mailed check,DSL,104.1,5953.96,6,1,0.4,No,0,High Risk
CUST05691,Male,0,51,42,Month-to-month,Bank transfer,No,30.65,1307.77,7,4,1.7,No,0,High Risk
CUST05692,Female,0,49,27,Month-to-month,Mailed check,DSL,112.03,2768.38,6,3,0.3,No,0,Critical Risk
CUST05693,Male,0,44,52,Month-to-month,Bank transfer,Fiber optic,35.64,1929.81,2,3,1.3,No,0,Critical Risk
CUST05697,Female,0,59,25,Month-to-month,Mailed check,Fiber optic,53.96,1353.77,4,3,5.7,Yes,1,High Risk
CUST05701,Female,1,53,31,Month-to-month,Credit card,DSL,58.71,1745.05,1,1,0.5,No,0,High Risk
CUST05704,Male,0,58,33,Two year,Bank transfer,Fiber optic,82.87,2605.14,7,3,5.1,No,0,High Risk
CUST05705,Female,1,73,2,Month-to-month,Electronic check,No,97.77,187.18,7,2,8.4,No,0,High Risk
CUST05711,Male,0,18,18,Month-to-month,Electronic check,DSL,115.61,2130.67,7,4,15.8,No,0,Critical Risk
CUST05712,Female,0,56,30,Month-to-month,Electronic check,No,98.89,2536.67,5,2,1.8,No,0,High Risk
CUST05715,Female,0,44,10,Month-to-month,Bank transfer,Fiber optic,53.24,555.7,6,3,0.3,Yes,1,Critical Risk
CUST05723,Male,1,20,47,One year,Electronic check,Fiber optic,74.66,3500.09,1,4,0.4,No,0,High Risk
CUST05724,Male,0,55,13,Month-to-month,Electronic check,DSL,28.88,348.81,5,2,0.7,No,0,High Risk
CUST05725,Female,0,20,40,Two year,Electronic check,No,116.35,3985.68,5,3,0.1,No,0,High Risk
CUST05729,Male,0,69,19,Month-to-month,Mailed check,DSL,99.62,1622.89,6,4,2.4,Yes,1,Critical Risk
CUST05730,Female,0,37,58,Month-to-month,Electronic check,Fiber optic,71.37,3965.54,3,2,1.4,No,0,High Risk
CUST05734,Male,0,41,12,Month-to-month,Mailed check,Fiber optic,52.42,555.27,2,2,1.1,Yes,1,High Risk
CUST05735,Male,0,23,24,Month-to-month,Bank transfer,No,84.9,1847.64,2,1,11.5,No,0,High Risk
CUST05736,Male,0,18,34,Month-to-month,Mailed check,Fiber optic,112.38,3845.19,3,3,0.5,Yes,1,Critical Risk
CUST05737,Male,0,74,53,One year,Credit card,Fiber optic,43.27,2160.49,1,3,0.2,No,0,High Risk
CUST05738,Female,0,36,8,One year,Electronic check,Fiber optic,105.23,882.87,3,3,1.2,No,0,High Risk
CUST05740,Female,0,27,57,Month-to-month,Electronic check,No,110.0,5910.43,6,0,2.2,No,0,High Risk
CUST05741,Male,0,61,5,One year,Mailed check,No,115.11,523.78,7,1,1.3,Yes,1,High Risk
CUST05742,Male,0,49,26,One year,Electronic check,DSL,103.9,2423.85,2,5,0.6,No,0,High Risk
CUST05744,Male,0,65,54,Month-to-month,Mailed check,No,59.8,3228.44,7,3,2.1,Yes,1,High Risk
CUST05746,Male,1,53,29,Two year,Electronic check,DSL,107.01,3072.35,2,3,0.2,No,0,High Risk
CUST05747,Male,0,19,3,Two year,Mailed check,No,48.74,152.53,6,2,1.4,No,0,High Risk
CUST05750,Male,0,63,28,Month-to-month,Electronic check,DSL,102.35,2550.89,3,2,0.4,No,0,High Risk
CUST05751,Male,1,30,2,Two year,Mailed check,No,95.67,195.92,6,1,0.8,No,0,High Risk
CUST05752,Female,0,73,7,Month-to-month,Bank transfer,Fiber optic,68.76,426.37,5,1,0.2,Yes,1,High Risk
CUST05755,Male,0,44,23,Month-to-month,Bank transfer,No,21.92,491.16,1,1,0.2,No,0,High Risk
CUST05756,Male,0,71,40,Month-to-month,Bank transfer,Fiber optic,75.96,3073.76,7,2,0.6,No,0,High Risk
CUST05765,Male,0,43,50,Month-to-month,Electronic check,No,114.32,5102.08,1,1,5.3,Yes,1,High Risk
CUST05767,Male,0,53,7,Two year,Bank transfer,Fiber optic,87.32,601.52,2,3,0.3,No,0,High Risk
CUST05768,Male,0,23,40,Month-to-month,Electronic check,Fiber optic,117.76,4829.32,5,1,7.0,No,0,High Risk
CUST05770,Female,0,27,32,Month-to-month,Electronic check,DSL,85.22,2429.9,6,1,1.1,No,0,High Risk
CUST05771,Female,0,56,15,Month-to-month,Mailed check,Fiber optic,93.07,1419.04,6,0,1.8,Yes,1,High Risk
CUST05772,Female,1,74,70,Month-to-month,Mailed check,Fiber optic,113.52,7032.84,7,0,1.1,No,0,High Risk
CUST05773,Male,0,44,65,Month-to-month,Electronic check,Fiber optic,115.89,7704.15,2,1,2.4,Yes,1,High Risk
CUST05774,Female,0,19,4,Month-to-month,Bank transfer,DSL,116.83,469.22,5,0,1.0,No,0,Critical Risk
CUST05775,Female,0,27,11,Month-to-month,Mailed check,DSL,81.82,867.59,5,3,1.8,No,0,Critical Risk
CUST05778,Male,1,26,37,One year,Electronic check,DSL,57.33,1819.95,3,5,0.1,No,0,High Risk
CUST05779,Female,0,30,23,Month-to-month,Credit card,No,114.18,2405.88,1,1,2.7,No,0,High Risk
CUST05780,Female,0,69,40,Month-to-month,Electronic check,Fiber optic,108.76,4412.53,2,2,2.7,No,0,High Risk
CUST05782,Male,0,44,16,One year,Credit card,No,72.77,1041.69,4,3,0.9,No,0,High Risk
CUST05785,Male,0,38,31,Month-to-month,Mailed check,Fiber optic,90.87,2853.87,5,2,1.1,No,0,High Risk
CUST05790,Male,1,61,9,Month-to-month,Mailed check,Fiber optic,117.38,916.72,2,0,4.2,No,0,High Risk
CUST05792,Male,0,18,69,Month-to-month,Bank transfer,Fiber optic,110.79,7470.04,7,1,4.7,No,0,High Risk
CUST05794,Male,0,64,54,Month-to-month,Credit card,Fiber optic,37.3,1750.52,2,3,7.6,Yes,1,High Risk
CUST05797,Female,1,47,69,Month-to-month,Mailed check,Fiber optic,75.81,5054.63,2,3,0.2,Yes,1,Critical Risk
CUST05803,Male,0,48,33,Month-to-month,Electronic check,Fiber optic,86.93,2773.99,2,3,2.4,No,0,Critical Risk
CUST05807,Female,0,19,43,One year,Bank transfer,Fiber optic,119.6,5282.33,6,3,0.7,No,0,High Risk
CUST05808,Male,0,64,15,Month-to-month,Electronic check,Fiber optic,57.48,832.73,6,0,0.7,No,0,High Risk
CUST05809,Female,0,70,38,One year,Electronic check,No,110.39,3756.18,4,3,0.7,Yes,1,High Risk
CUST05810,Female,0,48,15,Month-to-month,Credit card,Fiber optic,47.95,622.79,7,1,0.1,No,0,High Risk
CUST05811,Female,1,43,5,Two year,Electronic check,DSL,94.83,462.48,4,2,0.6,No,0,High Risk
CUST05812,Female,0,48,54,Month-to-month,Electronic check,Fiber optic,40.34,2089.07,3,1,0.4,Yes,1,High Risk
CUST05814,Male,0,33,10,One year,Mailed check,DSL,102.11,961.75,2,4,0.4,Yes,1,High Risk
CUST05815,Female,0,29,12,Month-to-month,Credit card,No,101.27,1233.5,1,3,1.6,No,0,Critical Risk
CUST05817,Male,0,73,18,Month-to-month,Electronic check,DSL,102.02,1575.6,4,1,2.1,Yes,1,High Risk
CUST05823,Male,0,21,61,Month-to-month,Electronic check,Fiber optic,113.01,6345.43,4,2,1.1,Yes,1,High Risk
CUST05825,Male,0,62,18,Month-to-month,Electronic check,No,86.32,1427.24,7,2,9.7,No,0,High Risk
CUST05826,Male,0,65,43,Month-to-month,Electronic check,DSL,45.43,1794.29,1,2,0.9,No,0,High Risk
CUST05829,Male,0,44,4,Month-to-month,Credit card,No,70.3,243.33,3,2,1.5,Yes,1,High Risk
CUST05830,Female,1,25,41,Month-to-month,Bank transfer,Fiber optic,112.93,4271.81,4,1,0.1,No,0,High Risk
CUST05831,Female,0,73,45,Month-to-month,Electronic check,Fiber optic,93.19,3788.36,2,3,4.7,No,0,Critical Risk
CUST05832,Male,0,68,50,Month-to-month,Credit card,No,75.57,3385.03,5,1,1.2,No,0,High Risk
CUST05833,Male,0,41,28,Month-to-month,Electronic check,Fiber optic,108.44,2617.9,1,3,0.8,No,0,Critical Risk
CUST05836,Male,0,46,1,Month-to-month,Electronic check,Fiber optic,43.13,41.01,7,0,6.0,No,0,High Risk
CUST05838,Male,0,34,17,Month-to-month,Mailed check,DSL,87.7,1461.15,7,0,7.7,No,0,High Risk
CUST05839,Male,0,18,35,Month-to-month,Electronic check,DSL,108.96,3497.68,6,1,3.4,No,0,High Risk
CUST05841,Male,0,49,42,Month-to-month,Electronic check,Fiber optic,39.98,1690.12,5,3,4.9,No,0,High Risk
CUST05844,Male,0,42,62,Month-to-month,Mailed check,No,90.88,5194.28,5,2,1.3,No,0,High Risk
CUST05847,Male,0,40,22,Month-to-month,Electronic check,DSL,109.05,2466.37,2,2,2.4,Yes,1,High Risk
CUST05849,Female,0,69,49,Month-to-month,Bank transfer,Fiber optic,83.87,3499.5,2,2,5.3,No,0,High Risk
CUST05851,Male,0,45,68,Month-to-month,Electronic check,DSL,60.57,4056.43,4,0,0.1,No,0,High Risk
CUST05852,Male,0,69,71,Month-to-month,Bank transfer,Fiber optic,105.97,6982.45,6,0,6.3,No,0,High Risk
CUST05854,Male,1,38,49,Month-to-month,Credit card,DSL,57.84,2415.83,2,3,0.6,No,0,Critical Risk
CUST05857,Male,0,41,48,Month-to-month,Credit card,DSL,47.55,2072.53,7,1,0.4,No,0,High Risk
CUST05860,Female,0,66,55,Month-to-month,Bank transfer,DSL,93.59,4734.67,3,3,3.7,Yes,1,Critical Risk
CUST05861,Male,0,50,49,Month-to-month,Electronic check,DSL,50.24,2134.11,6,4,3.2,No,0,High Risk
CUST05862,Male,0,68,57,Month-to-month,Mailed check,DSL,95.86,5577.24,6,2,3.8,No,0,High Risk
CUST05866,Male,0,68,64,Month-to-month,Mailed check,DSL,29.66,1749.31,4,1,1.4,No,0,High Risk
CUST05867,Male,0,44,30,Month-to-month,Credit card,Fiber optic,108.14,2759.05,4,0,5.9,No,0,High Risk
CUST05869,Male,0,70,67,Month-to-month,Bank transfer,Fiber optic,101.88,6504.53,2,1,2.5,No,0,High Risk
CUST05874,Male,0,71,44,Month-to-month,Credit card,No,53.11,2151.8,6,1,0.9,No,0,High Risk
CUST05876,Male,0,18,58,Month-to-month,Credit card,DSL,25.52,1304.56,3,4,6.0,No,0,High Risk
CUST05880,Male,1,37,16,Month-to-month,Electronic check,DSL,106.61,1730.29,5,6,0.6,Yes,1,Critical Risk
CUST05881,Male,0,72,37,Month-to-month,Electronic check,Fiber optic,46.44,1611.17,3,1,1.4,No,0,High Risk
CUST05884,Female,0,52,37,Month-to-month,Electronic check,Fiber optic,75.59,2703.74,4,3,0.3,No,0,Critical Risk
CUST05886,Female,0,25,30,Month-to-month,Mailed check,DSL,67.14,1750.42,6,4,5.8,No,0,High Risk
CUST05887,Female,0,35,45,Month-to-month,Credit card,Fiber optic,109.37,5077.4,7,1,6.9,No,0,High Risk
CUST05888,Female,0,34,18,Month-to-month,Electronic check,Fiber optic,37.19,649.82,6,0,1.0,No,0,High Risk
CUST05889,Female,0,22,62,Month-to-month,Electronic check,DSL,51.78,2884.0,1,1,1.3,No,0,High Risk
CUST05890,Female,0,47,36,Month-to-month,Credit card,No,58.4,1963.49,4,4,1.2,Yes,1,Critical Risk
CUST05891,Female,0,48,52,Month-to-month,Bank transfer,Fiber optic,77.79,3727.06,7,0,0.4,Yes,1,High Risk
CUST05892,Male,0,56,19,One year,Electronic check,Fiber optic,111.76,2102.45,2,3,4.1,No,0,High Risk
CUST05897,Male,0,51,34,Month-to-month,Mailed check,No,84.48,2697.39,4,2,5.1,No,0,High Risk
CUST05901,Male,0,71,10,Month-to-month,Electronic check,DSL,46.29,427.98,7,1,0.4,No,0,High Risk
